filesize,test id,average,std,samples
362,Compression FirstNoZipNoEnc,0.026526451110839844,0.1542768527472979,100
362,Compression FirstNoZipFernet,4.319179058074951,1.390900787174521,100
362,Compression FirstNoZipNaCl,3.8457655906677246,1.447092641318069,100
362,Compression FirstNoZipAES,3.578333854675293,1.1931455948212346,100
362,Compression FirstbzipNoEnc,0.1995563507080078,0.4013629170774649,100
362,Compression FirstbzipFernet,4.652104377746582,1.705394761638729,100
362,Compression FirstbzipNaCl,3.891456127166748,1.4790513260260607,100
362,Compression FirstbzipAES,4.291775226593018,1.6571546645800943,100
362,Compression FirstgzipNoEnc,0.09130716323852539,0.31439578801973034,100
362,Compression FirstgzipFernet,4.469759464263916,1.6069477963659007,100
362,Compression FirstgzipNaCl,3.7155938148498535,1.412870026179073,100
362,Compression FirstgzipAES,3.9426469802856445,1.581756549554149,100
362,Compression FirstzipNoEnc,0.40450572967529297,0.5081976518666009,100
362,Compression FirstzipFernet,4.563546180725098,1.2823304698616722,100
362,Compression FirstzipNaCl,4.134418964385986,1.696228421177217,100
362,Compression FirstzipAES,4.244194030761719,1.4609788281237173,100
362,Compression FirstlzmaNoEnc,3.4515833854675293,1.1023743288361654,100
362,Compression FirstlzmaFernet,8.008120059967041,1.9472165737123053,100
362,Compression FirstlzmaNaCl,7.338628768920898,2.060834742285462,100
362,Compression FirstlzmaAES,7.213845252990723,1.8140596350999987,100
362,Encryption FirstNoZipNoEnc,0.029799938201904297,0.1703089425762807,100
362,Encryption FirstbzipNoEnc,0.2578425407409668,0.45994454922119926,100
362,Encryption FirstgzipNoEnc,0.11922121047973633,0.35299524909305324,100
362,Encryption FirstzipNoEnc,0.4374575614929199,0.6036621658427311,100
362,Encryption FirstlzmaNoEnc,3.4200549125671387,0.9792491051504153,100
362,Encryption FirstNoZipFernet,4.234375953674316,1.2223386357593502,100
362,Encryption FirstbzipFernet,4.3549370765686035,1.5206973873838918,100
362,Encryption FirstgzipFernet,4.317662715911865,1.360661759738004,100
362,Encryption FirstzipFernet,4.835259914398193,1.6524056614231426,100
362,Encryption FirstlzmaFernet,8.296642303466797,2.0384188900496163,100
362,Encryption FirstNoZipNaCl,4.18102502822876,1.4705199543303602,100
362,Encryption FirstbzipNaCl,4.207351207733154,1.5033630180400963,100
362,Encryption FirstgzipNaCl,3.65079402923584,1.539024752177517,100
362,Encryption FirstzipNaCl,4.444994926452637,1.445814886331541,100
362,Encryption FirstlzmaNaCl,7.4733805656433105,1.7048116875661856,100
362,Encryption FirstNoZipAES,4.115796089172363,1.594581340178335,100
362,Encryption FirstbzipAES,4.348850250244141,1.5739837269989,100
362,Encryption FirstgzipAES,4.0682172775268555,1.3753858107252475,100
362,Encryption FirstzipAES,4.247105121612549,1.2785964237095715,100
362,Encryption FirstlzmaAES,7.425875663757324,1.7866454061055692,100
