filesize,test id,average,std,samples
520,Compression FirstNoZipNoEnc,0.04476785659790039,0.20109835538612014,100
520,Compression FirstNoZipFernet,4.451308250427246,1.2616279689013383,100
520,Compression FirstNoZipNaCl,3.823680877685547,1.4613189212149733,100
520,Compression FirstNoZipAES,3.9304471015930176,1.565781801251995,100
520,Compression FirstbzipNoEnc,0.07858037948608398,0.30281648511380604,100
520,Compression FirstbzipFernet,4.324054718017578,1.6377330870194178,100
520,Compression FirstbzipNaCl,3.847649097442627,1.4089157666138739,100
520,Compression FirstbzipAES,3.8889098167419434,1.2550774761501335,100
520,Compression FirstgzipNoEnc,0.13721227645874023,0.3419785672781975,100
520,Compression FirstgzipFernet,4.3357038497924805,1.48439401183682,100
520,Compression FirstgzipNaCl,3.604135513305664,1.2291598516834141,100
520,Compression FirstgzipAES,4.112865924835205,2.540772204974413,100
520,Compression FirstzipNoEnc,0.41968584060668945,0.5702256745948411,100
520,Compression FirstzipFernet,4.5769453048706055,1.385745739722064,100
520,Compression FirstzipNaCl,4.051957130432129,1.401392484321028,100
520,Compression FirstzipAES,4.105291366577148,1.3746838332634777,100
520,Compression FirstlzmaNoEnc,3.449692726135254,1.384162370827602,100
520,Compression FirstlzmaFernet,7.807981967926025,1.8165208507168467,100
520,Compression FirstlzmaNaCl,7.025740146636963,1.7421969914432367,100
520,Compression FirstlzmaAES,7.426612377166748,1.8765139803549817,100
520,Encryption FirstNoZipNoEnc,0.010089874267578125,0.10089874267578125,100
520,Encryption FirstbzipNoEnc,0.16113519668579102,0.41996482105264754,100
520,Encryption FirstgzipNoEnc,0.17996549606323242,0.4110317152833229,100
520,Encryption FirstzipNoEnc,0.4493236541748047,0.5949776738962629,100
520,Encryption FirstlzmaNoEnc,3.2681655883789062,0.8804629789579581,100
520,Encryption FirstNoZipFernet,4.253373146057129,1.245339040121073,100
520,Encryption FirstbzipFernet,4.670319557189941,1.4548847207982896,100
520,Encryption FirstgzipFernet,4.279694557189941,1.4052769616899832,100
520,Encryption FirstzipFernet,4.70402717590332,1.9089775533025728,100
520,Encryption FirstlzmaFernet,8.027112483978271,1.9697915502189536,100
520,Encryption FirstNoZipNaCl,3.9839720726013184,1.432993317566463,100
520,Encryption FirstbzipNaCl,4.219348430633545,1.48118465158193,100
520,Encryption FirstgzipNaCl,3.823208808898926,1.4390685966837944,100
520,Encryption FirstzipNaCl,4.134612083435059,1.4989054267130937,100
520,Encryption FirstlzmaNaCl,7.188129425048828,1.5778517289372715,100
520,Encryption FirstNoZipAES,3.9195609092712402,1.541636023884201,100
520,Encryption FirstbzipAES,4.088983535766602,1.3309072087325804,100
520,Encryption FirstgzipAES,3.882427215576172,1.2365962026117074,100
520,Encryption FirstzipAES,4.220678806304932,1.3568255791140853,100
520,Encryption FirstlzmaAES,7.55962610244751,1.7691576928799195,100
