source file,source file size (B),encryption algorithm,compression algorithm,order,encryption time (ms),compression time (ms),encrypted and compressed file size (B),decompression time (ms),decryption time (ms),intermediate write time(ms),intermediate read time(ms),final write time(ms),first intermediate size (after first operation) (B),initial characterization - mean,initial characterization - std,initial characterization - max,initial characterization - total keys,after encryption characterization - mean,after encryption characterization - std,after encryption characterization - max,after encryption characterization - total keys,repetition #,total time EXCL. read + write times (ms),total time INCL. read and write times,compression ratio,estimated network time @ 1Mbps (ms),estimated network time @ 5Mbps (ms),estimated network time @ 10Mbps (ms)
10_mb.pdf,11081517.0,NoEnc,NoZip,Compression First,0.0,0.0,11081517.0,0.0,0.06344914436340332,4.562966525554657,17.1656534075737,4.334010183811188,11081550.0,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,0.06344914436340332,26.126079261302948,1.0,88652.136,17730.4272,8865.2136
10_mb.pdf,11081517.0,NoEnc,NoZip,Encryption First,0.0,0.0,11081517.0,0.030696392059326175,0.061690807342529304,5.18326461315155,17.681457102298737,4.399977624416351,11081550.0,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,0.09238719940185547,27.357086539268494,1.0,88652.136,17730.4272,8865.2136
10_mb.pdf,11081517.0,NoEnc,bzip,Compression First,0.4022344946861267,2664.709210395813,7747044.0,533.2506895065308,0.46825408935546875,3.3857449889183044,9.206615388393402,4.560850560665131,7747077.0,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,3198.8303884863853,3215.983599424362,0.6990959811729748,61976.352,12395.2704,6197.635200000001
10_mb.pdf,11081517.0,NoEnc,bzip,Encryption First,0.0,2669.7706654667854,7747044.0,562.1570125222206,0.595390796661377,3.5251006484031677,8.971892297267914,4.552692174911499,11081550.0,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,3232.5230687856674,3249.57275390625,0.6990959811729748,61976.352,12395.2704,6197.635200000001
10_mb.pdf,11081517.0,NoEnc,gzip,Compression First,0.8169934153556824,382.8614577651024,9892971.0,52.57802456617355,0.30944496393203735,4.194319248199463,11.279448866844177,4.484280943870544,9893004.0,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,436.56592071056366,456.52396976947784,0.8927451900312926,79143.768,15828.7536,7914.3768
10_mb.pdf,11081517.0,NoEnc,gzip,Encryption First,0.0,399.2982804775238,9892971.0,50.8953332901001,0.4054605960845947,4.0774717926979065,9.975917637348175,4.699409008026123,11081550.0,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,450.5990743637085,469.3518728017807,0.8927451900312926,79143.768,15828.7536,7914.3768
10_mb.pdf,11081517.0,NoEnc,zip,Compression First,0.8398294448852539,377.6044547557831,9899157.0,57.186439633369446,0.49779564142227173,4.330456256866455,15.297338366508484,4.392251372337341,9899190.0,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,436.12851947546005,460.14856547117233,0.8933034168516819,79193.256,15838.651199999998,7919.325599999999
10_mb.pdf,11081517.0,NoEnc,zip,Encryption First,0.0,400.251641869545,9899157.0,61.06513738632202,0.4633292555809021,4.445478320121765,14.390990138053894,4.64601069688797,11081550.0,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,461.7801085114479,485.26258766651154,0.8933034168516819,79193.256,15838.651199999998,7919.325599999999
10_mb.pdf,11081517.0,NoEnc,lzma,Compression First,0.8333548903465271,1002.395935356617,1699196.0,107.33585059642792,0.49959123134613037,1.630730926990509,6.071358919143677,4.494912922382355,1699229.0,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,1111.0647320747375,1123.261734843254,0.1533360459583286,13593.568,2718.7136,1359.3568
10_mb.pdf,11081517.0,NoEnc,lzma,Encryption First,0.0,912.4457910656929,1699196.0,104.8506498336792,0.5295723676681519,1.5894174575805664,6.1478689312934875,4.575513303279877,11081550.0,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,1017.8260132670403,1030.1388129591942,0.1533360459583286,13593.568,2718.7136,1359.3568
10_mb.pdf,11081517.0,Fernet,NoZip,Compression First,86.12297475337982,0.0,14775436.0,0.5643367767333984,82.66812562942505,5.423791706562042,13.516001403331757,4.3153315782547,11081550.0,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,169.35543715953827,192.61056184768677,1.3333405525615312,118203.488,23640.697600000003,11820.348800000002
10_mb.pdf,11081517.0,Fernet,NoZip,Encryption First,81.54726028442383,0.18794089555740356,14775436.0,0.061534345149993896,79.29358631372452,5.732789635658264,13.897910714149475,4.013806581497192,14775469.0,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,REMOVED,161.09032183885574,184.73482877016068,1.3333405525615312,118203.488,23640.697600000003,11820.348800000002
